# LAMMPS data
12255 atoms
7 atom types
-25.0 25.0  xlo xhi
-25.0 25.0  ylo yhi
-25.0 25.0  zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1  1.008        # H
2 12.010700     # C
3 14.0067       # N
4 15.999        # O
5 32.06         # S
6 18.998403163  # F
7 35.45         # Cl

Atoms

221	1	-22.798	-14.203	-9.672	# H
222	1	-22.838	-15.128	-8.474	# H
223	4	-21.203	-19.067	-6.454	# O
224	1	-20.46	-19.602	-6.732	# H
225	1	-21.954	-19.442	-6.915	# H
226	4	-17.731	-19.509	-14.23	# O
227	1	-18.346	-18.931	-14.682	# H
228	1	-17.355	-20.05	-14.924	# H
229	4	-20.506	-20.681	-16.389	# O
230	1	-21.177	-21.319	-16.149	# H
231	1	-20.244	-20.929	-17.275	# H
232	4	-6.79	-13.799	-13.908	# O
233	1	-6.206	-13.838	-14.665	# H
234	1	-7.667	-13.902	-14.275	# H
235	4	-12.38	-22.254	-22.354	# O
236	1	-12.748	-21.884	-23.156	# H
237	1	-11.721	-21.617	-22.076	# H
238	4	-1.317	-5.745	0.623	# O
239	1	-2.051	-6.05	1.155	# H
240	1	-0.921	-5.043	1.14	# H
241	4	-21.0	-14.964	-5.764	# O
242	1	-20.29	-15.507	-6.108	# H
243	1	-20.86	-14.105	-6.163	# H
244	4	-11.391	-15.303	-21.832	# O
245	1	-10.914	-16.05	-21.472	# H
246	1	-10.775	-14.572	-21.769	# H
247	4	-14.315	-13.711	-24.525	# O
248	1	-14.033	-13.031	-25.137	# H
249	1	-14.402	-13.257	-23.686	# H
250	4	-18.798	3.79	-17.608	# O
251	1	-19.373	4.326	-17.063	# H
252	1	-18.057	4.361	-17.811	# H
253	4	-9.357	-18.384	-16.013	# O
254	1	-9.376	-18.384	-15.056	# H
255	1	-8.455	-18.15	-16.234	# H
256	4	-8.833	-4.668	-15.159	# O
257	1	-9.099	-4.892	-16.05	# H
258	1	-9.201	-5.365	-14.616	# H
259	4	-6.159	-5.307	-11.311	# O
260	1	-5.343	-5.188	-10.826	# H
261	1	-5.953	-5.025	-12.202	# H
262	4	-17.639	-10.048	-10.894	# O
263	1	-18.255	-10.335	-10.22	# H
264	1	-17.284	-10.861	-11.255	# H
265	4	-2.837	-13.015	-16.306	# O
266	1	-2.793	-12.064	-16.398	# H
267	1	-2.178	-13.347	-16.916	# H
268	4	-23.42	-23.159	-12.621	# O
269	1	-23.326	-23.598	-13.466	# H
270	1	-23.215	-22.242	-12.802	# H
271	4	-15.198	-11.433	-4.298	# O
272	1	-15.084	-12.383	-4.31	# H
273	1	-14.771	-11.13	-5.1	# H
274	4	-19.118	-13.862	3.353	# O
275	1	-18.311	-13.787	3.861	# H
276	1	-19.8	-14.02	4.006	# H
277	4	-12.365	-11.85	-10.666	# O
278	1	-12.733	-11.658	-11.529	# H
279	1	-12.014	-12.737	-10.747	# H
280	4	-14.853	-16.452	-22.054	# O
281	1	-14.196	-16.391	-22.747	# H
282	1	-14.402	-16.143	-21.268	# H
283	4	-20.289	-9.576	-1.872	# O
284	1	-20.432	-9.096	-2.688	# H
285	1	-20.025	-8.905	-1.243	# H
286	4	-22.081	-8.541	-10.637	# O
287	1	-21.468	-7.891	-10.295	# H
288	1	-22.751	-8.621	-9.958	# H
289	4	-15.023	-23.375	-15.834	# O
290	1	-14.11	-23.212	-16.071	# H
291	1	-14.98	-23.741	-14.951	# H
292	4	-12.48	-15.604	-17.956	# O
293	1	-12.072	-16.04	-18.705	# H
294	1	-12.378	-16.223	-17.233	# H
295	4	-4.314	-10.441	-14.142	# O
296	1	-4.526	-10.024	-13.307	# H
297	1	-5.165	-10.64	-14.533	# H
298	4	-6.745	-14.183	2.597	# O
299	1	-7.056	-14.123	1.694	# H
300	1	-5.797	-14.069	2.533	# H
301	4	-19.93	-12.798	-6.855	# O
302	1	-19.164	-13.28	-7.167	# H
303	1	-20.307	-12.41	-7.645	# H
304	4	-20.526	-18.005	-3.905	# O
305	1	-20.62	-18.279	-4.818	# H
306	1	-20.536	-17.049	-3.939	# H
307	4	-8.197	-16.159	-3.087	# O
308	1	-8.87	-16.733	-3.453	# H
309	1	-7.612	-16.748	-2.611	# H
310	4	-7.662	-23.681	-7.628	# O
311	1	-7.85	-22.831	-7.23	# H
312	1	-8.404	-24.232	-7.38	# H
313	4	-20.639	-0.347	-11.867	# O
314	1	-19.814	0.085	-12.09	# H
315	1	-21.122	0.304	-11.359	# H
316	4	-18.91	-10.138	-13.557	# O
317	1	-19.529	-9.619	-14.07	# H
318	1	-19.0	-9.804	-12.664	# H
319	4	-11.555	-8.823	-16.496	# O
320	1	-11.617	-9.055	-17.422	# H
321	1	-12.216	-8.142	-16.374	# H
322	4	-16.494	-20.858	-16.388	# O
323	1	-16.133	-20.542	-17.216	# H
324	1	-16.015	-21.668	-16.211	# H
325	4	-15.774	4.962	-5.446	# O
326	1	-15.875	4.323	-6.151	# H
327	1	-15.223	5.649	-5.822	# H
328	4	-19.098	1.177	-9.216	# O
329	1	-20.019	1.405	-9.341	# H
330	1	-18.74	1.131	-10.102	# H
331	4	-20.824	-16.956	-18.442	# O
332	1	-21.396	-16.665	-17.732	# H
333	1	-20.673	-16.17	-18.967	# H
334	4	-4.065	-16.874	-7.147	# O
335	1	-4.506	-16.556	-6.359	# H
336	1	-3.7	-16.087	-7.552	# H
337	4	-21.449	4.199	-10.612	# O
338	1	-21.543	3.735	-11.444	# H
339	1	-20.918	4.967	-10.824	# H
340	4	-17.35	-9.407	-24.439	# O
341	1	-16.858	-10.09	-23.984	# H
342	1	-16.846	-8.607	-24.289	# H
343	4	-15.224	-22.112	-19.359	# O
344	1	-14.375	-22.261	-18.941	# H
345	1	-15.196	-22.641	-20.156	# H
346	4	-15.97	-8.597	-9.39	# O
347	1	-16.267	-8.986	-8.568	# H
348	1	-16.593	-8.915	-10.044	# H
349	4	-0.051	-14.287	-2.566	# O
350	1	-0.59	-14.856	-2.017	# H
351	1	-0.648	-13.597	-2.857	# H
352	4	-12.004	-18.917	-4.095	# O
353	1	-11.729	-18.003	-4.166	# H
354	1	-11.541	-19.247	-3.325	# H
355	4	-11.004	-14.977	4.096	# O
356	1	-10.277	-15.537	4.368	# H
357	1	-10.642	-14.442	3.389	# H
358	4	-9.989	-17.879	3.048	# O
359	1	-9.764	-17.954	3.975	# H
360	1	-10.846	-18.299	2.974	# H
361	4	-5.22	-7.975	-18.207	# O
362	1	-5.37	-7.2	-18.747	# H
363	1	-5.866	-7.907	-17.504	# H
364	4	-0.069	-9.676	-15.413	# O
365	1	0.32	-10.409	-14.935	# H
366	1	0.332	-9.715	-16.281	# H
367	4	-19.254	-13.446	-12.714	# O
368	1	-19.486	-13.227	-11.811	# H
369	1	-18.411	-13.016	-12.855	# H
370	4	4.075	-22.628	-11.42	# O
371	1	4.194	-22.273	-10.539	# H
372	1	4.964	-22.769	-11.745	# H
373	4	-9.649	-17.134	-11.43	# O
374	1	-9.49	-17.854	-12.04	# H
375	1	-8.776	-16.868	-11.141	# H
376	4	-11.054	2.751	-13.795	# O
377	1	-11.384	2.641	-12.903	# H
378	1	-11.783	3.147	-14.273	# H
379	4	-23.796	-7.184	4.449	# O
380	1	-23.091	-6.898	5.029	# H
381	1	-23.349	-7.626	3.728	# H
382	4	-22.52	-11.563	-13.483	# O
383	1	-22.029	-11.678	-12.669	# H
384	1	-22.603	-10.614	-13.58	# H
385	4	-20.915	-14.024	-14.809	# O
386	1	-21.638	-13.413	-14.672	# H
387	1	-20.309	-13.844	-14.089	# H
388	4	-22.526	-22.727	-15.514	# O
389	1	-23.075	-21.989	-15.781	# H
390	1	-23.114	-23.482	-15.533	# H
391	4	-21.976	-8.906	-13.404	# O
