# LAMMPS data
1912 atoms
7 atom types

0 bonds
0 bond types  # defined bond types: , detected bond types: 

-15.7075 15.7075  xlo xhi
-17.0585 17.0585  ylo yhi
-14.645 14.645  zlo zhi
0.0 0.0 0.0 xy xz yz

Masses

1  1.008        # H
2 12.010700     # C
3 14.0067       # N
4 15.999        # O
5 32.06         # S
6 18.998403163  # F
7 35.45         # Cl

Atoms

268	1	0.678	8.489	-9.46	# H
269	4	9.729	12.994	-9.09	# O
270	1	9.66	12.053	-9.251	# H
271	1	10.491	13.084	-8.518	# H
272	4	1.92	3.599	-6.764	# O
273	1	1.74	2.702	-6.484	# H
274	1	1.518	4.146	-6.09	# H
275	4	10.76	5.801	-8.863	# O
276	1	11.136	4.928	-8.976	# H
277	1	10.662	6.136	-9.754	# H
278	4	2.539	6.095	-8.156	# O
279	1	3.22	6.359	-7.537	# H
280	1	2.224	5.255	-7.822	# H
281	4	6.731	7.142	-9.069	# O
282	1	7.239	7.64	-8.428	# H
283	1	7.263	6.365	-9.245	# H
284	4	5.015	1.782	-4.802	# O
285	1	5.017	2.299	-5.608	# H
286	1	4.185	1.305	-4.825	# H
287	4	6.265	11.421	-6.625	# O
288	1	5.932	12.048	-5.983	# H
289	1	6.442	11.947	-7.405	# H
290	4	4.696	3.493	-6.795	# O
291	1	5.038	4.337	-7.09	# H
292	1	3.758	3.641	-6.679	# H
293	4	5.477	13.389	-4.81	# O
294	1	6.094	14.064	-5.092	# H
295	1	4.616	13.798	-4.901	# H
296	4	8.379	0.981	-10.471	# O
297	1	8.687	0.426	-11.187	# H
298	1	7.449	1.115	-10.654	# H
299	4	13.329	11.601	-6.852	# O
300	1	13.746	11.387	-7.687	# H
301	1	14.053	11.858	-6.281	# H
302	4	6.373	9.572	-10.953	# O
303	1	5.969	8.86	-11.448	# H
304	1	6.459	9.228	-10.064	# H
305	4	6.841	13.259	-8.789	# O
306	1	6.544	12.654	-9.468	# H
307	1	7.791	13.297	-8.9	# H
308	4	5.086	6.347	-7.173	# O
309	1	5.637	6.456	-7.948	# H
310	1	5.6	6.72	-6.457	# H
311	4	5.933	12.997	-2.138	# O
312	1	5.036	13.221	-1.891	# H
313	1	5.958	13.121	-3.087	# H
314	4	4.76	9.868	-3.562	# O
315	1	4.621	10.741	-3.194	# H
316	1	3.878	9.526	-3.708	# H
317	4	0.712	11.638	-7.645	# O
318	1	0.79	11.773	-8.59	# H
319	1	1.326	10.93	-7.453	# H
320	4	1.957	13.338	-11.235	# O
321	1	1.549	13.48	-12.089	# H
322	1	2.848	13.054	-11.438	# H
323	4	0.768	12.68	-5.106	# O
324	1	0.931	12.21	-5.924	# H
325	1	1.233	12.172	-4.441	# H
326	4	5.54	1.81	-10.07	# O
327	1	5.097	2.591	-10.401	# H
328	1	6.098	2.133	-9.363	# H
329	4	9.827	4.677	-4.466	# O
330	1	9.365	4.885	-3.654	# H
331	1	9.424	3.863	-4.769	# H
332	4	11.922	7.398	-1.237	# O
333	1	12.247	6.565	-1.577	# H
334	1	12.71	7.921	-1.089	# H
335	4	7.577	2.355	-8.211	# O
336	1	7.875	3.261	-8.292	# H
337	1	8.126	1.867	-8.825	# H
338	4	5.331	6.934	-12.342	# O
339	1	5.105	6.717	-11.437	# H
340	1	4.55	7.366	-12.687	# H
341	4	7.771	7.832	-1.676	# O
342	1	7.675	6.892	-1.826	# H
343	1	8.614	8.054	-2.071	# H
344	4	11.167	5.576	-11.712	# O
345	1	11.56	5.893	-12.525	# H
346	1	11.529	4.697	-11.598	# H
347	4	2.902	4.243	-3.522	# O
348	1	2.508	5.091	-3.315	# H
349	1	2.214	3.606	-3.331	# H
350	4	9.477	4.327	-0.453	# O
351	1	8.786	4.134	0.182	# H
352	1	10.22	4.61	0.08	# H
353	4	0.204	2.166	-9.489	# O
354	1	-0.085	2.737	-8.777	# H
355	1	0.948	1.687	-9.126	# H
356	4	11.753	8.167	-7.617	# O
357	1	11.021	8.676	-7.268	# H
358	1	11.355	7.35	-7.918	# H
359	4	8.191	4.842	-9.212	# O
360	1	8.194	4.401	-10.062	# H
361	1	9.086	5.164	-9.105	# H
362	4	4.041	4.725	-10.253	# O
363	1	3.701	5.202	-9.496	# H
364	1	3.279	4.271	-10.613	# H
365	4	12.215	3.62	-8.205	# O
366	1	12.233	4.071	-7.361	# H
367	1	11.967	2.721	-7.992	# H
368	4	2.342	12.055	-2.946	# O
369	1	1.957	11.414	-2.348	# H
370	1	2.653	12.758	-2.377	# H
371	4	8.491	8.902	-7.465	# O
372	1	8.858	8.428	-6.719	# H
373	1	8.302	9.777	-7.125	# H
374	4	1.355	3.647	-11.336	# O
375	1	1.07	3.282	-10.498	# H
376	1	1.293	2.915	-11.95	# H
377	4	6.281	7.943	-5.147	# O
378	1	5.977	8.822	-4.922	# H
379	1	7.236	8.003	-5.111	# H
380	4	10.95	11.217	-2.871	# O
381	1	10.884	10.296	-3.125	# H
382	1	10.321	11.314	-2.156	# H
383	4	4.853	11.817	-10.913	# O
384	1	5.371	11.014	-10.967	# H
385	1	4.402	11.755	-10.071	# H
386	4	2.338	8.784	-4.0	# O
387	1	1.979	9.449	-3.413	# H
388	1	2.043	7.952	-3.629	# H
389	4	5.539	9.242	-1.116	# O
390	1	5.239	9.388	-2.013	# H
391	1	6.31	8.683	-1.209	# H
392	4	10.882	14.039	-3.12	# O
393	1	10.896	13.107	-3.339	# H
394	1	10.174	14.125	-2.481	# H
395	4	12.623	12.406	-10.275	# O
396	1	12.975	11.808	-10.935	# H
397	1	11.739	12.08	-10.104	# H
398	4	8.709	13.165	-12.868	# O
399	1	9.396	13.712	-12.487	# H
400	1	7.923	13.709	-12.833	# H
401	4	11.588	13.684	-7.309	# O
402	1	12.231	12.983	-7.195	# H
403	1	12.113	14.464	-7.489	# H
404	4	13.362	14.483	-4.105	# O
405	1	13.698	15.07	-3.427	# H
406	1	12.442	14.353	-3.875	# H
407	4	9.191	14.533	-0.936	# O
408	1	8.871	13.813	-0.392	# H
409	1	8.517	15.208	-0.863	# H
410	4	12.406	4.765	-5.573	# O
411	1	12.775	3.945	-5.245	# H
412	1	11.546	4.825	-5.157	# H
413	4	9.367	7.419	-5.349	# O
414	1	9.865	7.894	-4.684	# H
415	1	9.509	6.495	-5.142	# H
416	4	11.773	2.724	-11.908	# O
417	1	11.649	2.743	-12.858	# H
418	1	12.721	2.772	-11.789	# H
419	4	12.182	13.436	-0.577	# O
420	1	11.576	13.459	-1.317	# H
421	1	11.878	12.704	-0.04	# H
422	4	1.065	9.815	-1.581	# O
423	1	1.569	9.236	-1.009	# H
424	1	0.326	10.099	-1.043	# H
425	4	8.119	11.222	-2.047	# O
426	1	7.354	11.791	-2.131	# H
427	1	8.301	10.93	-2.94	# H
428	4	3.098	7.958	-0.685	# O
429	1	3.138	7.66	0.223	# H
430	1	3.952	8.359	-0.845	# H
431	4	5.038	6.537	-2.718	# O
432	1	4.508	6.046	-3.346	# H
433	1	5.707	6.966	-3.252	# H
434	4	5.526	3.504	-2.638	# O
435	1	5.431	2.886	-3.363	# H
436	1	4.945	4.23	-2.865	# H
437	4	8.292	2.061	-5.606	# O
438	1	7.843	2.083	-6.451	# H
439	1	7.658	1.663	-5.009	# H
440	4	8.698	10.956	-4.984	# O
441	1	9.117	11.8	-5.157	# H
442	1	7.779	11.094	-5.214	# H
443	4	11.034	8.688	-3.601	# O
444	1	11.154	8.092	-2.861	# H
445	1	11.893	8.725	-4.02	# H
446	4	13.373	9.242	-5.024	# O
447	1	12.846	9.766	-5.628	# H
448	1	13.716	9.874	-4.393	# H
449	4	7.801	5.23	-2.343	# O
450	1	8.391	4.922	-1.655	# H
451	1	6.983	4.758	-2.187	# H
452	4	12.62	4.847	-2.11	# O
453	1	11.932	4.185	-2.175	# H
454	1	13.341	4.4	-1.665	# H
455	4	1.129	9.203	-11.209	# O
456	1	0.474	8.934	-11.854	# H
457	1	1.967	9.094	-11.659	# H
458	4	2.166	9.589	-6.669	# O
459	1	2.534	9.501	-5.79	# H
460	1	1.598	8.825	-6.768	# H
461	4	1.718	6.499	-2.763	# O
462	1	0.824	6.466	-2.424	# H
463	1	2.258	6.698	-1.998	# H
464	4	2.222	0.774	-8.415	# O
465	1	2.87	0.224	-8.855	# H
466	1	2.642	1.029	-7.593	# H
467	4	1.975	0.93	-5.672	# O
468	1	1.627	1.386	-4.907	# H
469	1	1.644	0.036	-5.59	# H
470	4	3.582	14.102	-1.507	# O
471	1	3.539	13.731	-0.626	# H
472	1	3.713	15.04	-1.367	# H
473	4	9.488	2.121	-2.151	# O
474	1	9.427	2.713	-1.401	# H
475	1	10.428	2.014	-2.295	# H
476	4	12.125	1.778	-2.511	# O
477	1	12.739	2.096	-3.173	# H
478	1	12.67	1.293	-1.892	# H
479	4	12.866	0.341	-6.184	# O
480	1	11.992	0.675	-6.387	# H
481	1	12.757	-0.131	-5.359	# H
482	4	3.052	14.414	-5.437	# O
483	1	2.325	13.794	-5.504	# H
484	1	3.113	14.808	-6.307	# H
485	4	10.613	1.258	-7.245	# O
486	1	9.831	1.733	-6.965	# H
487	1	10.32	0.354	-7.354	# H
488	4	8.499	3.677	-11.733	# O
489	1	7.686	3.303	-12.074	# H
490	1	9.003	2.921	-11.431	# H
491	4	13.001	0.341	-10.495	# O
492	1	13.604	0.913	-10.02	# H
493	1	12.261	0.905	-10.718	# H
494	4	6.649	1.105	-0.694	# O
495	1	6.368	1.609	-1.458	# H
496	1	7.031	0.307	-1.059	# H
497	4	13.251	0.521	-0.116	# O
498	1	13.137	0.84	0.779	# H
499	1	14.068	0.922	-0.412	# H
500	4	12.157	-10.234	7.797	# O
501	1	12.076	-11.149	7.526	# H
502	1	11.743	-9.738	7.09	# H
503	4	10.289	-8.457	9.677	# O
504	1	9.513	-8.936	9.967	# H
505	1	10.94	-9.136	9.503	# H
506	4	4.305	-8.145	10.555	# O
507	1	3.474	-8.4	10.955	# H
508	1	4.913	-8.073	11.291	# H
509	4	4.285	-4.111	10.751	# O
510	1	4.588	-5.001	10.572	# H
511	1	5.03	-3.554	10.523	# H
512	4	2.714	-13.184	4.339	# O
513	1	1.826	-12.843	4.237	# H
514	1	2.998	-13.384	3.447	# H
515	4	0.678	-10.584	10.223	# O
516	1	1.249	-11.352	10.224	# H
517	1	0.678	-10.285	9.314	# H
518	4	10.536	-1.765	8.078	# O
519	1	9.917	-1.309	7.507	# H
520	1	11.391	-1.61	7.677	# H
521	4	9.729	-5.781	9.684	# O
522	1	9.66	-6.722	9.523	# H
523	1	10.491	-5.691	10.257	# H
524	4	10.76	-12.974	9.911	# O
525	1	11.136	-13.847	9.799	# H
526	1	10.662	-12.638	9.02	# H
527	4	4.89	-14.601	5.373	# O
528	1	4.997	-13.701	5.68	# H
529	1	3.98	-14.649	5.083	# H
530	4	2.539	-12.679	10.618	# O
531	1	3.22	-12.415	11.237	# H
532	1	2.224	-13.519	10.952	# H
533	4	6.731	-11.633	9.706	# O
534	1	7.239	-11.134	10.346	# H
535	1	7.263	-12.409	9.53	# H
536	4	11.402	-6.881	5.471	# O
537	1	10.784	-6.416	4.907	# H
538	1	11.914	-6.188	5.888	# H
539	4	6.265	-7.353	12.149	# O
540	1	5.932	-6.726	12.791	# H
541	1	6.442	-6.827	11.369	# H
542	4	4.696	-15.282	11.979	# O
543	1	5.038	-14.438	11.684	# H
544	1	3.758	-15.133	12.096	# H
545	4	0.77	-6.195	2.845	# O
546	1	0.393	-5.706	2.113	# H
547	1	1.028	-5.523	3.476	# H
548	4	13.931	-2.077	10.594	# O
549	1	13.943	-2.481	9.726	# H
550	1	13.378	-1.302	10.49	# H
551	4	13.329	-7.174	11.922	# O
552	1	13.746	-7.388	11.088	# H
553	1	14.053	-6.917	12.493	# H
554	4	10.767	-9.729	5.039	# O
555	1	9.84	-9.795	5.268	# H
556	1	10.92	-8.791	4.925	# H
557	4	10.754	-13.457	2.036	# O
558	1	9.814	-13.296	2.121	# H
559	1	11.072	-12.738	1.49	# H
560	4	6.373	-9.202	7.821	# O
561	1	5.969	-9.914	7.326	# H
562	1	6.459	-9.547	8.71	# H
563	4	6.841	-5.515	9.985	# O
564	1	6.544	-6.121	9.306	# H
565	1	7.791	-5.478	9.874	# H
566	4	5.086	-12.428	11.601	# O
567	1	5.637	-12.318	10.827	# H
568	1	5.6	-12.054	12.317	# H
569	4	12.973	-8.928	2.55	# O
570	1	13.413	-9.766	2.404	# H
571	1	13.686	-8.295	2.637	# H
572	4	11.083	-3.988	6.518	# O
573	1	11.523	-3.246	6.104	# H
574	1	11.022	-3.746	7.442	# H
575	4	3.073	-10.308	5.322	# O
576	1	2.953	-9.581	4.71	# H
577	1	2.763	-11.077	4.845	# H
578	4	0.712	-7.136	11.129	# O
579	1	0.79	-7.001	10.185	# H
580	1	1.326	-7.845	11.322	# H
581	4	1.957	-5.436	7.54	# O
582	1	1.549	-5.295	6.685	# H
583	1	2.848	-5.72	7.337	# H
584	4	13.75	-1.001	3.875	# O
585	1	13.59	-1.291	4.773	# H
586	1	13.585	-1.777	3.339	# H
587	4	6.229	-1.222	5.652	# O
588	1	6.053	-2.138	5.439	# H
589	1	5.374	-0.863	5.892	# H
590	4	13.018	-1.866	6.509	# O
591	1	13.473	-2.647	6.823	# H
592	1	13.357	-1.156	7.053	# H
593	4	5.331	-11.841	6.433	# O
594	1	5.105	-12.057	7.337	# H
595	1	4.55	-11.408	6.087	# H
596	4	12.561	-11.834	5.032	# O
597	1	11.962	-11.111	4.848	# H
598	1	13.109	-11.897	4.249	# H
599	4	11.167	-13.198	7.062	# O
600	1	11.56	-12.881	6.249	# H
601	1	11.529	-14.077	7.176	# H
602	4	0.391	-12.666	0.495	# O
603	1	0.308	-11.723	0.637	# H
604	1	0.039	-12.809	-0.383	# H
605	4	11.753	-10.608	11.157	# O
606	1	11.021	-10.099	11.506	# H
607	1	11.355	-11.425	10.856	# H
608	4	8.191	-13.932	9.562	# O
609	1	8.194	-14.373	8.713	# H
610	1	9.086	-13.61	9.669	# H
611	4	4.041	-14.049	8.522	# O
612	1	3.701	-13.572	9.278	# H
613	1	3.279	-14.503	8.162	# H
614	4	8.253	-12.931	2.553	# O
615	1	8.374	-12.972	3.502	# H
616	1	7.867	-12.068	2.398	# H
617	4	7.265	-10.621	1.951	# O
618	1	6.696	-11.069	1.325	# H
619	1	7.974	-10.261	1.418	# H
620	4	8.491	-9.872	11.309	# O
621	1	8.858	-10.346	12.055	# H
622	1	8.302	-8.998	11.65	# H
623	4	4.81	-6.625	4.224	# O
624	1	4.036	-7.165	4.064	# H
625	1	5.539	-7.144	3.886	# H
626	4	4.853	-6.957	7.862	# O
627	1	5.371	-7.76	7.808	# H
628	1	4.402	-7.019	8.704	# H
629	4	9.74	-5.69	3.135	# O
630	1	10.082	-4.946	2.639	# H
631	1	8.912	-5.377	3.497	# H
632	4	12.623	-6.369	8.499	# O
633	1	12.975	-6.966	7.839	# H
634	1	11.739	-6.694	8.67	# H
635	4	8.709	-5.609	5.906	# O
636	1	9.396	-5.062	6.287	# H
637	1	7.923	-5.065	5.941	# H
638	4	0.849	-9.992	1.398	# O
639	1	1.718	-9.709	1.681	# H
640	1	0.358	-9.178	1.283	# H
641	4	8.012	-8.604	5.519	# O
642	1	8.468	-7.794	5.745	# H
643	1	7.661	-8.922	6.351	# H
644	4	11.588	-5.09	11.466	# O
645	1	12.231	-5.791	11.579	# H
646	1	12.113	-4.311	11.285	# H
647	4	7.233	-3.396	2.781	# O
648	1	7.224	-2.663	2.166	# H
649	1	6.312	-3.643	2.874	# H
650	4	2.833	-8.174	3.526	# O
651	1	2.226	-7.434	3.536	# H
652	1	3.308	-8.084	2.7	# H
653	4	10.218	-3.333	1.444	# O
654	1	10.32	-3.537	0.514	# H
655	1	9.319	-3.587	1.649	# H
656	4	7.741	-12.775	5.426	# O
657	1	7.033	-12.306	5.868	# H
658	1	8.026	-13.433	6.061	# H
659	4	8.86	-0.814	6.139	# O
660	1	9.114	-0.852	5.217	# H
661	1	7.912	-0.941	6.132	# H
662	4	5.945	-14.466	2.801	# O
663	1	6.794	-14.029	2.735	# H
664	1	5.578	-14.154	3.629	# H
665	4	4.844	-8.213	1.275	# O
666	1	5.61	-8.325	1.837	# H
667	1	4.921	-8.909	0.623	# H
668	4	3.538	-10.781	1.958	# O
669	1	3.619	-11.728	2.07	# H
670	1	4.43	-10.45	2.064	# H
671	4	4.34	-0.631	9.062	# O
672	1	5.076	-1.18	9.333	# H
673	1	4.724	0.234	8.922	# H
674	4	1.224	-4.564	4.936	# O
675	1	0.298	-4.322	4.926	# H
676	1	1.69	-3.736	4.814	# H
677	4	7.45	-1.458	0.884	# O
678	1	8.243	-1.169	0.432	# H
679	1	6.931	-1.889	0.205	# H
680	4	7.968	-6.238	0.748	# O
681	1	7.863	-6.853	1.475	# H
682	1	7.8	-6.761	-0.035	# H
683	4	11.208	-7.176	1.353	# O
684	1	10.659	-6.729	1.997	# H
685	1	11.83	-7.681	1.876	# H
686	4	6.876	-8.217	3.249	# O
687	1	7.297	-8.383	4.092	# H
688	1	7.001	-9.027	2.755	# H
689	4	9.388	-9.193	0.497	# O
690	1	9.909	-9.908	0.131	# H
691	1	10.035	-8.554	0.797	# H
